Mod:Item:MetaData, Localized Name
ThermalDynamics:cover:0, 染色 石英块 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 石英块 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 灵魂沙 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 红石灯 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 砖块 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 圆石 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 青金石块 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 黑曜石 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 红石块 (黑色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (白色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (橙色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (品红色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (淡蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (黄色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (黄绿色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (粉色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (灰色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (浅灰色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (青色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (紫色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (蓝色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (棕色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (绿色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (红色) 覆盖板
ThermalDynamics:cover:0, 染色 煤炭块 (黑色) 覆盖板
ThermalDynamics:cover:0, 压缩圆石 覆盖板
ThermalDynamics:cover:0, 二重压缩圆石 覆盖板
ThermalDynamics:cover:0, 三重压缩圆石 覆盖板
ThermalDynamics:cover:0, 四重压缩圆石 覆盖板
ThermalDynamics:cover:0, 五重压缩圆石 覆盖板
ThermalDynamics:cover:0, 六重压缩圆石 覆盖板
ThermalDynamics:cover:0, 七重压缩圆石 覆盖板
ThermalDynamics:cover:0, 八重压缩圆石 覆盖板
ThermalDynamics:cover:0, 压缩泥土 覆盖板
ThermalDynamics:cover:0, 二重压缩泥土 覆盖板
ThermalDynamics:cover:0, 三重压缩泥土 覆盖板
ThermalDynamics:cover:0, 四重压缩泥土 覆盖板
ThermalDynamics:cover:0, 压缩沙砾 覆盖板
ThermalDynamics:cover:0, 二重压缩沙砾 覆盖板
ThermalDynamics:cover:0, 压缩沙子 覆盖板
ThermalDynamics:cover:0, 二重压缩沙子 覆盖板
ThermalDynamics:cover:0, 传送带 覆盖板
ThermalDynamics:cover:0, 苍雪之纯色光屏(白) 覆盖板
ThermalDynamics:cover:0, 橘夕之纯色光屏(橙) 覆盖板
ThermalDynamics:cover:0, 晶朱之纯色光屏(品红) 覆盖板
ThermalDynamics:cover:0, 碧空之纯色光屏(浅蓝) 覆盖板
ThermalDynamics:cover:0, 金华之纯色光屏(黄) 覆盖板
ThermalDynamics:cover:0, 茂林之纯色光屏(绿) 覆盖板
ThermalDynamics:cover:0, 豆蔻之纯色光屏(粉) 覆盖板
ThermalDynamics:cover:0, 烬余之纯色光屏(灰) 覆盖板
ThermalDynamics:cover:0, 辉铁之纯色光屏(浅灰) 覆盖板
ThermalDynamics:cover:0, 阳春之纯色光屏(青) 覆盖板
ThermalDynamics:cover:0, 黯霞之纯色光屏(紫) 覆盖板
ThermalDynamics:cover:0, 蔚水之纯色光屏(蓝) 覆盖板
ThermalDynamics:cover:0, 陶野之纯色光屏(棕) 覆盖板
ThermalDynamics:cover:0, 阴毒之纯色光屏(深绿) 覆盖板
ThermalDynamics:cover:0, 赤梦之纯色光屏(红) 覆盖板
ThermalDynamics:cover:0, 永夜之纯色光屏(黑) 覆盖板
ThermalDynamics:cover:0, 和平之桌 覆盖板
ThermalDynamics:cover:0, 运输管道 覆盖板
ThermalDynamics:cover:0, 分类管道 覆盖板
ThermalDynamics:cover:0, 分配管道 覆盖板
ThermalDynamics:cover:0, 能量管道 覆盖板
ThermalDynamics:cover:0, 交错管道 覆盖板
ThermalDynamics:cover:0, 模组分类管道 覆盖板
ThermalDynamics:cover:0, 能量提取管道 覆盖板
ThermalDynamics:cover:0, 超越分配管道 覆盖板
ThermalDynamics:cover:0, 诅咒之土 覆盖板
ThermalDynamics:cover:0, 铁锥 覆盖板
ThermalDynamics:cover:0, 钻石锥刺 覆盖板
ThermalDynamics:cover:0, 黄金锥刺 覆盖板
ThermalDynamics:cover:0, 木质锥刺 覆盖板
ThermalDynamics:cover:0, 末影采石场升级基座 覆盖板
ThermalDynamics:cover:0, 末影采石场世界坑升级 覆盖板
ThermalDynamics:cover:0, 末影采石场精准升级 覆盖板
ThermalDynamics:cover:0, 末影采石场时运I升级 覆盖板
ThermalDynamics:cover:0, 末影采石场时运II升级 覆盖板
ThermalDynamics:cover:0, 末影采石场时运III升级 覆盖板
ThermalDynamics:cover:0, 末影采石场效率I升级 覆盖板
ThermalDynamics:cover:0, 末影采石场效率II升级 覆盖板
ThermalDynamics:cover:0, 末影采石场效率III升级 覆盖板
ThermalDynamics:cover:0, 末影采石场泵升级 覆盖板
ThermalDynamics:cover:0, 末影百合种子 覆盖板
ThermalDynamics:cover:0, 红石钟 覆盖板
ThermalDynamics:cover:0, 天域玻璃 覆盖板
ThermalDynamics:cover:0, 超凡玻璃 覆盖板
ThermalDynamics:cover:0, 深色天域玻璃 覆盖板
ThermalDynamics:cover:0, 天域玻璃(反向) 覆盖板
ThermalDynamics:cover:0, 超凡玻璃(反向) 覆盖板
ThermalDynamics:cover:0, 暗色天域玻璃(反向) 覆盖板
ThermalDynamics:cover:0, 压缩工作台 覆盖板
ThermalDynamics:cover:0, 二重压缩工作台 覆盖板
ThermalDynamics:cover:0, 水晶矩阵 覆盖板
ThermalDynamics:cover:0, 中子态素块 覆盖板
ThermalDynamics:cover:0, 无尽之块 覆盖板
ThermalDynamics:cover:0, 铜矿石 覆盖板
ThermalDynamics:cover:0, 铝土矿石 覆盖板
ThermalDynamics:cover:0, 铅矿石 覆盖板
ThermalDynamics:cover:0, 银矿石 覆盖板
ThermalDynamics:cover:0, 镍矿石 覆盖板
ThermalDynamics:cover:0, 铜块 覆盖板
ThermalDynamics:cover:0, 铝块 覆盖板
ThermalDynamics:cover:0, 铅块 覆盖板
ThermalDynamics:cover:0, 银块 覆盖板
ThermalDynamics:cover:0, 镍块 覆盖板
ThermalDynamics:cover:0, 康铜块 覆盖板
ThermalDynamics:cover:0, 琥珀金块 覆盖板
ThermalDynamics:cover:0, 钢块 覆盖板
ThermalDynamics:cover:0, 铜线圈 覆盖板
ThermalDynamics:cover:0, 琥珀金线圈 覆盖板
ThermalDynamics:cover:0, 高压线圈 覆盖板
ThermalDynamics:cover:0, 钢栅栏 覆盖板
ThermalDynamics:cover:0, 钢制脚手架 覆盖板
ThermalDynamics:cover:0, 散热器模块 覆盖板
ThermalDynamics:cover:0, 重型工程块 覆盖板
ThermalDynamics:cover:0, 发电机模块 覆盖板
ThermalDynamics:cover:0, 轻型工程块 覆盖板
ThermalDynamics:cover:0, 金属板方块 覆盖板
ThermalDynamics:cover:0, 钢制脚手架 覆盖板
ThermalDynamics:cover:0, 铝栅栏 覆盖板
ThermalDynamics:cover:0, 铝制脚手架 覆盖板
ThermalDynamics:cover:0, 铝制脚手架 覆盖板
ThermalDynamics:cover:0, 防腐木栅栏 覆盖板
ThermalDynamics:cover:0, 防腐木台阶 覆盖板
ThermalDynamics:cover:0, 防腐木台阶 覆盖板
ThermalDynamics:cover:0, 防腐木脚手架 覆盖板
ThermalDynamics:cover:0, 防腐木板 覆盖板
ThermalDynamics:cover:0, 防腐木板 覆盖板
ThermalDynamics:cover:0, 防腐木板 覆盖板
ThermalDynamics:cover:0, 防腐木楼梯 覆盖板
ThermalDynamics:cover:0, 防腐木楼梯 覆盖板
ThermalDynamics:cover:0, 防腐木楼梯 覆盖板
ThermalDynamics:cover:0, 绝缘玻璃 覆盖板
ThermalDynamics:cover:0, 麻凝土 覆盖板
ThermalDynamics:cover:0, 焦炉砖 覆盖板
ThermalDynamics:cover:0, 高炉砖 覆盖板
ThermalDynamics:cover:0, 焦煤块 覆盖板
ThermalDynamics:cover:0, 混凝土 覆盖板
ThermalDynamics:cover:0, 混凝土砖 覆盖板
ThermalDynamics:cover:0, 强化高炉砖 覆盖板
ThermalDynamics:cover:0, 混凝土楼梯 覆盖板
ThermalDynamics:cover:0, 混凝土砖楼梯 覆盖板
ThermalDynamics:cover:0, 工业大麻 覆盖板
ThermalDynamics:cover:0, 液态史莱姆 覆盖板
ThermalDynamics:cover:0, 火腿块 覆盖板
ThermalDynamics:cover:0, 浅灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 青色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 紫色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 蓝色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 棕色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 绿色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 红色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 黑色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 灰色羊毛台阶 覆盖板
ThermalDynamics:cover:0, 尖竹钉 覆盖板
ThermalDynamics:cover:0, 橡木篱笆 覆盖板
ThermalDynamics:cover:0, 云杉木篱笆 覆盖板
ThermalDynamics:cover:0, 白桦木篱笆 覆盖板
ThermalDynamics:cover:0, 丛林木篱笆 覆盖板
ThermalDynamics:cover:0, SDX粘性炸药 覆盖板
ThermalDynamics:cover:0, SDX粘性炸药 覆盖板
ThermalDynamics:cover:0, 蓝色凝固史莱姆块 覆盖板
ThermalDynamics:cover:0, 绿色凝固史莱姆块 覆盖板
ThermalDynamics:cover:0, 紫色凝固史莱姆块 覆盖板
ThermalDynamics:cover:0, 史莱姆草方块 覆盖板
ThermalDynamics:cover:0, 史莱姆草 覆盖板
ThermalDynamics:cover:0, 史莱姆树叶 覆盖板
ThermalDynamics:cover:0, 史莱姆树苗 覆盖板
ThermalDynamics:cover:0, 史莱姆通道 覆盖板
ThermalDynamics:cover:0, 血通道 覆盖板
ThermalDynamics:cover:0, 弹跳板 覆盖板
ThermalDynamics:cover:0, 石柄火把 覆盖板
ThermalDynamics:cover:0, 石头梯子 覆盖板
ThermalDynamics:cover:0, 黑曜石砖块 覆盖板
ThermalDynamics:cover:0, 沙石砖块 覆盖板
ThermalDynamics:cover:0, 平滑地狱岩砖块 覆盖板
ThermalDynamics:cover:0, 抛光石砖块 覆盖板
ThermalDynamics:cover:0, 铁砖块 覆盖板
ThermalDynamics:cover:0, 金砖块 覆盖板
ThermalDynamics:cover:0, 青金石砖块 覆盖板
ThermalDynamics:cover:0, 钻石砖块 覆盖板
ThermalDynamics:cover:0, 红石砖块 覆盖板
ThermalDynamics:cover:0, 白骨砖块 覆盖板
ThermalDynamics:cover:0, 史莱姆砖块 覆盖板
ThermalDynamics:cover:0, 蓝色史莱姆砖块 覆盖板
ThermalDynamics:cover:0, 末地石砖块 覆盖板
ThermalDynamics:cover:0, 黑曜石锭砖块 覆盖板
ThermalDynamics:cover:0, 平滑黑曜石砖块 覆盖板
ThermalDynamics:cover:0, 平滑沙石砖块 覆盖板
ThermalDynamics:cover:0, 平滑地狱岩砖块 覆盖板
ThermalDynamics:cover:0, 平滑抛光石砖块 覆盖板
ThermalDynamics:cover:0, 平滑铁砖块 覆盖板
ThermalDynamics:cover:0, 平滑金砖块 覆盖板
ThermalDynamics:cover:0, 平滑青金石砖块 覆盖板
ThermalDynamics:cover:0, 平滑钻石砖块 覆盖板
ThermalDynamics:cover:0, 平滑红石砖块 覆盖板
ThermalDynamics:cover:0, 平滑白骨砖块 覆盖板
ThermalDynamics:cover:0, 平滑史莱姆砖块 覆盖板
ThermalDynamics:cover:0, 平滑蓝史莱姆砖块 覆盖板
ThermalDynamics:cover:0, 平滑末地石砖块 覆盖板
ThermalDynamics:cover:0, 平滑黑曜石锭砖块 覆盖板
ThermalDynamics:cover:0, 平滑石砖块 覆盖板
ThermalDynamics:cover:0, 铺路石块 覆盖板
ThermalDynamics:cover:0, Alumite Brick 覆盖板
ThermalDynamics:cover:0, Ardite Brick 覆盖板
ThermalDynamics:cover:0, Cobalt Brick 覆盖板
ThermalDynamics:cover:0, Manyullyn Brick 覆盖板
ThermalDynamics:cover:0, Fancy Alumite Brick 覆盖板
ThermalDynamics:cover:0, Fancy Ardite Brick 覆盖板
ThermalDynamics:cover:0, Fancy Cobalt Brick 覆盖板
ThermalDynamics:cover:0, Fancy Manyullyn Brick 覆盖板
ThermalDynamics:cover:0, 铁矿莓丛 覆盖板
ThermalDynamics:cover:0, 金矿莓丛 覆盖板
ThermalDynamics:cover:0, 铜矿莓丛 覆盖板
ThermalDynamics:cover:0, 锡矿莓丛 覆盖板
ThermalDynamics:cover:0, 铝矿莓丛 覆盖板
ThermalDynamics:cover:0, 精华莓丛 覆盖板
ThermalDynamics:cover:0, 钴矿石 覆盖板
ThermalDynamics:cover:0, 阿迪特矿石 覆盖板
ThermalDynamics:cover:0, 铜矿石 覆盖板
ThermalDynamics:cover:0, 锡矿石 覆盖板
ThermalDynamics:cover:0, 铝矿石 覆盖板
ThermalDynamics:cover:0, 铁矿砂砾 覆盖板
ThermalDynamics:cover:0, 金矿砂砾 覆盖板
ThermalDynamics:cover:0, 铜矿砂砾 覆盖板
ThermalDynamics:cover:0, 锡矿砂砾 覆盖板
ThermalDynamics:cover:0, 铝矿砂砾 覆盖板
ThermalDynamics:cover:0, 钴矿砂砾 覆盖板
ThermalDynamics:cover:0, 木轨道 覆盖板
ThermalDynamics:cover:0, 钴块 覆盖板
ThermalDynamics:cover:0, 阿迪特块 覆盖板
ThermalDynamics:cover:0, 玛玉灵块 覆盖板
ThermalDynamics:cover:0, 铜方块 覆盖板
ThermalDynamics:cover:0, 青铜块 覆盖板
ThermalDynamics:cover:0, 锡块 覆盖板
ThermalDynamics:cover:0, 铝块 覆盖板
ThermalDynamics:cover:0, 铝黄铜块 覆盖板
ThermalDynamics:cover:0, 耐酸铝块 覆盖板
ThermalDynamics:cover:0, 钢块 覆盖板
ThermalDynamics:cover:0, 末影块 覆盖板
ThermalDynamics:cover:0, 黏滑泥泞 覆盖板
ThermalDynamics:cover:0, 水泥 覆盖板
ThermalDynamics:cover:0, 黏滑蓝泥泞 覆盖板
ThermalDynamics:cover:0, 黄泉土 覆盖板
ThermalDynamics:cover:0, 神圣土 覆盖板
ThermalDynamics:cover:0, 蓝史莱姆泥土 覆盖板
ThermalDynamics:cover:0, 史莱姆土 覆盖板
ThermalDynamics:cover:0, 熔融铁 覆盖板
ThermalDynamics:cover:0, 熔融金 覆盖板
ThermalDynamics:cover:0, 熔融铜 覆盖板
ThermalDynamics:cover:0, 熔融锡 覆盖板
ThermalDynamics:cover:0, 熔融铝 覆盖板
ThermalDynamics:cover:0, 熔融钴 覆盖板
ThermalDynamics:cover:0, 熔融阿迪特 覆盖板
ThermalDynamics:cover:0, 熔融青铜 覆盖板
ThermalDynamics:cover:0, 熔融铝黄铜 覆盖板
ThermalDynamics:cover:0, 熔融玛玉灵 覆盖板
ThermalDynamics:cover:0, 熔融耐酸铝 覆盖板
ThermalDynamics:cover:0, 熔融黑曜石 覆盖板
ThermalDynamics:cover:0, 熔融钢 覆盖板
